Repo ID,Repo Full Name,Repo HTML URL,Repo Languages
156489571,vijayvardhan94/postsdeploy,https://github.com/vijayvardhan94/postsdeploy,"{'Ruby': 29696, 'HTML': 6546, 'JavaScript': 1182, 'CSS': 885, 'CoffeeScript': 211}"
196652980,vijayvardhan94/PratusevichChilis,https://github.com/vijayvardhan94/PratusevichChilis,{'Python': 5588}
178996088,vijayvardhan94/Projects,https://github.com/vijayvardhan94/Projects,{}
58054109,vijayvardhan94/projectUI,https://github.com/vijayvardhan94/projectUI,"{'CSS': 22741, 'HTML': 4898}"
76162833,vijayvardhan94/psychic-engine,https://github.com/vijayvardhan94/psychic-engine,"{'Ruby': 24578, 'HTML': 7790, 'CSS': 1271, 'JavaScript': 1201, 'CoffeeScript': 633}"
163116789,vijayvardhan94/pychilis,https://github.com/vijayvardhan94/pychilis,{'Python': 7206}
141626232,vijayvardhan94/Python-Chilis,https://github.com/vijayvardhan94/Python-Chilis,{'Python': 2936}
201556039,vijayvardhan94/Python-To-AQA-Pseudocode,https://github.com/vijayvardhan94/Python-To-AQA-Pseudocode,{'Python': 15903}
186701072,vijayvardhan94/QSelfData,https://github.com/vijayvardhan94/QSelfData,{'R': 2827}
186198790,vijayvardhan94/r4ds,https://github.com/vijayvardhan94/r4ds,"{'R': 2213, 'HTML': 316, 'CSS': 199}"
186474617,vijayvardhan94/R4DS-notes-and-exercises,https://github.com/vijayvardhan94/R4DS-notes-and-exercises,{'R': 12107}
173547717,vijayvardhan94/ResearchReadingWinter,https://github.com/vijayvardhan94/ResearchReadingWinter,{}
68280240,vijayvardhan94/Schemaverse,https://github.com/vijayvardhan94/Schemaverse,"{'PLpgSQL': 117734, 'PHP': 17475, 'JavaScript': 11193, 'Perl': 10903, 'CoffeeScript': 9246, 'CSS': 6291, 'HTML': 3326, 'Python': 869}"
151999006,vijayvardhan94/SEM_561_Project,https://github.com/vijayvardhan94/SEM_561_Project,"{'Ruby': 71034, 'HTML': 30253, 'JavaScript': 21852, 'CSS': 11095, 'Python': 9349, 'CoffeeScript': 5097}"
63583174,vijayvardhan94/skisca,https://github.com/vijayvardhan94/skisca,"{'HTML': 18770, 'CSS': 582}"
165281016,vijayvardhan94/ST511-Lab,https://github.com/vijayvardhan94/ST511-Lab,"{'HTML': 15004043, 'TeX': 26885, 'R': 1091}"
179122743,vijayvardhan94/ST512-Lab,https://github.com/vijayvardhan94/ST512-Lab,"{'HTML': 1296112, 'R': 4227}"
90347910,vijayvardhan94/stratify,https://github.com/vijayvardhan94/stratify,"{'Ruby': 155595, 'HTML': 9294, 'CSS': 6256, 'JavaScript': 658, 'CoffeeScript': 440}"
164944584,vijayvardhan94/Swift4Exercises,https://github.com/vijayvardhan94/Swift4Exercises,{}
68270655,vijayvardhan94/teaching-app-dev-swift,https://github.com/vijayvardhan94/teaching-app-dev-swift,{}
187745322,vijayvardhan94/TeachRoR,https://github.com/vijayvardhan94/TeachRoR,"{'Ruby': 96914, 'HTML': 22065, 'CSS': 4870, 'JavaScript': 3546, 'CoffeeScript': 633}"
75051598,vijayvardhan94/telegram-yoobro-bot,https://github.com/vijayvardhan94/telegram-yoobro-bot,{'JavaScript': 2524}
90348559,vijayvardhan94/theodinproject,https://github.com/vijayvardhan94/theodinproject,"{'Ruby': 299035, 'HTML': 147688, 'CSS': 59102, 'Gherkin': 10125, 'JavaScript': 7475, 'CoffeeScript': 2213}"
185285310,vijayvardhan94/ubiquitous-winner,https://github.com/vijayvardhan94/ubiquitous-winner,{'R': 6110}
63854309,vijayvardhan94/vijayvardhan94.github.com,https://github.com/vijayvardhan94/vijayvardhan94.github.com,{}
63396797,vijayvardhan94/vijayvardhan94.github.io,https://github.com/vijayvardhan94/vijayvardhan94.github.io,"{'CSS': 172679, 'JavaScript': 18241, 'HTML': 8257}"
184372187,vijayvardhan94/web-visualizations,https://github.com/vijayvardhan94/web-visualizations,"{'JavaScript': 94246, 'CSS': 3989}"
149937773,vijayvardhan94/webs,https://github.com/vijayvardhan94/webs,"{'Ruby': 28863, 'HTML': 6088, 'JavaScript': 1182, 'CSS': 885, 'CoffeeScript': 211}"
172269245,vijayvardhan94/website,https://github.com/vijayvardhan94/website,"{'Python': 9580, 'Makefile': 5806, 'Shell': 996, 'HTML': 936, 'CSS': 730}"
154586751,vijayvardhan94/worklog,https://github.com/vijayvardhan94/worklog,"{'Ruby': 28858, 'HTML': 5652, 'JavaScript': 1182, 'CSS': 890, 'CoffeeScript': 211}"
68271121,vijayvardhan94/xkcd-gem,https://github.com/vijayvardhan94/xkcd-gem,{'Ruby': 5027}
